ponto;O1intact_rock_strength;O2intact_rock_strength;O3intact_rock_strength;O4intact_rock_strength;O5intact_rock_strength;O6intact_rock_strength;O1weathering;O2weathering;O3weathering;O4weathering;O5weathering;O1discontinuity_spacing;O2discontinuity_spacing;O3discontinuity_spacing;O4discontinuity_spacing;O1discontinuity_persistence;O2discontinuity_persistence;O3discontinuity_persistence;O4discontinuity_persistence;O1discontinuity_aperture;O2discontinuity_aperture;O3discontinuity_aperture;O4discontinuity_aperture;N1presence_of_water;classification
1632;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1633;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1634;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;class_III
1635;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;class_III
1636;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1637;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1638;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_III
1639;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;class_III
1640;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;class_III
1641;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_III
1642;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;class_III
1643;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;class_III
1644;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1645;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1646;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1647;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1648;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1649;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1650;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1651;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1652;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1653;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;class_II
1654;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;class_II
1655;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;class_II
1656;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1657;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1658;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;class_III
1659;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;class_III
1660;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1661;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1662;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1663;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1664;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
1665;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_III
1666;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1667;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1670;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1671;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1672;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1673;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1683;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1684;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1685;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1686;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1687;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1688;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1689;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1690;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1691;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;class_III
1692;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;class_III
1693;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1694;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1695;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1696;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1698;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1699;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1700;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1701;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1702;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_II
1703;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_II
1704;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;class_III
1705;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;class_III
1706;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1707;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1708;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1709;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1710;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1711;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1712;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
1713;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_II
1714;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1715;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1716;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1717;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1718;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1719;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1720;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1721;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1722;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1723;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1724;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1725;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1726;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_III
1727;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_III
1728;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;class_II
1729;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;class_II
1730;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1731;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1734;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1735;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1736;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1737;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1738;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;class_III
1739;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;class_III
1740;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1741;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1742;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1743;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;class_III
1744;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1745;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;class_II
1746;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1747;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1748;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1749;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1750;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
1751;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;class_II
1752;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1753;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1754;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1755;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1756;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1757;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1758;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1759;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1760;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1761;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1762;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1763;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1764;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
1765;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;class_III
1766;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_III
1767;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_III
1768;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1769;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1770;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;class_III
1771;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;class_III
1772;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1773;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1774;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1775;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1776;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_II
1777;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_II
1778;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1779;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1780;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_III
1781;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_III
1782;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1783;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1784;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
1785;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
1786;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1787;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;class_II
1788;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1789;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1790;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1791;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1792;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1793;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1794;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1795;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1796;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1797;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_III
1798;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1799;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1800;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1801;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_III
1802;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1803;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1804;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1805;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1806;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1807;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1808;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1809;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1810;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1811;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1812;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1813;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1814;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1815;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_II
1816;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1817;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1818;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
1819;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
1820;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1821;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1822;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
1823;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_III
1824;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;class_II
1825;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;class_II
1826;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1827;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1828;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1829;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1830;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;class_II
1831;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;class_II
1832;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
1833;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;class_II
1834;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1835;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1836;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1837;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1838;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1839;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;class_III
1840;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1841;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;class_II
1842;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_II
1843;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;class_II
1844;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1845;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1846;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1847;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1848;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1849;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_III
1850;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1851;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1854;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;class_III
1855;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;class_III
1856;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
1857;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
1858;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1859;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1861;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
1862;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;class_II
1863;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1864;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1865;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_I
1866;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1867;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1868;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1869;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1870;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1871;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1872;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1873;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
1874;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;class_II
1875;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;class_II
1876;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;class_II
1877;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1878;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;class_II
1879;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1880;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;class_II
1881;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_III
1882;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;class_III
1883;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_III
1884;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;class_III
1885;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_III
1886;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;class_III
1887;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1888;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;class_II
1889;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1890;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;class_II
1891;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_II
1892;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;class_II
1893;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1894;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_III
1907;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1908;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;class_II
1909;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;class_II
